device_id;section;temperature;created_at
8;pagi;22.7;"2025-09-22 08:00:00"
9;pagi;0;"2025-09-22 08:00:00"
10;pagi;24.8;"2025-09-22 08:00:00"
1;sore;4.9;"2025-09-22 15:30:00"
2;sore;4.4;"2025-09-22 15:30:00"
3;sore;3.9;"2025-09-22 15:30:00"
4;sore;17.2;"2025-09-22 15:30:00"
5;sore;29;"2025-09-22 15:30:00"
6;sore;19;"2025-09-22 15:30:00"
7;sore;3.4;"2025-09-22 15:30:00"
8;sore;23.8;"2025-09-22 15:30:00"
9;sore;0;"2025-09-22 15:30:00"
10;sore;23.8;"2025-09-22 15:30:00"
1;pagi;5;"2025-09-23 08:00:00"
2;pagi;5.3;"2025-09-23 08:00:00"
3;pagi;5.1;"2025-09-23 08:00:00"
4;pagi;18.3;"2025-09-23 08:00:00"
5;pagi;17.9;"2025-09-23 08:00:00"
6;pagi;18;"2025-09-23 08:00:00"
7;pagi;4.4;"2025-09-23 08:00:00"
8;pagi;21.9;"2025-09-23 08:00:00"
9;pagi;0;"2025-09-23 08:00:00"
10;pagi;24;"2025-09-23 08:00:00"
1;sore;4.1;"2025-09-23 15:30:00"
2;sore;5.5;"2025-09-23 15:30:00"
3;sore;4.4;"2025-09-23 15:30:00"
4;sore;19.5;"2025-09-23 15:30:00"
5;sore;29.9;"2025-09-23 15:30:00"
6;sore;16.8;"2025-09-23 15:30:00"
7;sore;3.2;"2025-09-23 15:30:00"
8;sore;24.9;"2025-09-23 15:30:00"
9;sore;0;"2025-09-23 15:30:00"
10;sore;23;"2025-09-23 15:30:00"
1;pagi;6.1;"2025-09-24 08:00:00"
2;pagi;5.7;"2025-09-24 08:00:00"
3;pagi;5.8;"2025-09-24 08:00:00"
4;pagi;18.2;"2025-09-24 08:00:00"
5;pagi;18.9;"2025-09-24 08:00:00"
6;pagi;17.6;"2025-09-24 08:00:00"
7;pagi;4.6;"2025-09-24 08:00:00"
8;pagi;22.5;"2025-09-24 08:00:00"
9;pagi;0;"2025-09-24 08:00:00"
10;pagi;24.8;"2025-09-24 08:00:00"
1;sore;5.1;"2025-09-24 15:30:00"
2;sore;7;"2025-09-24 15:30:00"
3;sore;6;"2025-09-24 15:30:00"
4;sore;18.4;"2025-09-24 15:30:00"
5;sore;19.5;"2025-09-24 15:30:00"
6;sore;17.6;"2025-09-24 15:30:00"
7;sore;3.3;"2025-09-24 15:30:00"
8;sore;21.9;"2025-09-24 15:30:00"
9;sore;0;"2025-09-24 15:30:00"
10;sore;21.8;"2025-09-24 15:30:00"
1;pagi;5.5;"2025-09-25 08:00:00"
2;pagi;4.9;"2025-09-25 08:00:00"
3;pagi;4;"2025-09-25 08:00:00"
4;pagi;18.9;"2025-09-25 08:00:00"
5;pagi;17.4;"2025-09-25 08:00:00"
6;pagi;17.7;"2025-09-25 08:00:00"
7;pagi;4.2;"2025-09-25 08:00:00"
8;pagi;23.5;"2025-09-25 08:00:00"
9;pagi;0;"2025-09-25 08:00:00"
10;pagi;24.7;"2025-09-25 08:00:00"
1;sore;5.5;"2025-09-25 15:30:00"
2;sore;6.6;"2025-09-25 15:30:00"
3;sore;5.1;"2025-09-25 15:30:00"
4;sore;17.4;"2025-09-25 15:30:00"
5;sore;17.6;"2025-09-25 15:30:00"
6;sore;18;"2025-09-25 15:30:00"
7;sore;3.6;"2025-09-25 15:30:00"
8;sore;24;"2025-09-25 15:30:00"
9;sore;0;"2025-09-25 15:30:00"
10;sore;22;"2025-09-25 15:30:00"
1;pagi;5.4;"2025-09-26 08:00:00"
2;pagi;4.1;"2025-09-26 08:00:00"
3;pagi;4.4;"2025-09-26 08:00:00"
4;pagi;17.2;"2025-09-26 08:00:00"
5;pagi;18.4;"2025-09-26 08:00:00"
6;pagi;18.6;"2025-09-26 08:00:00"
7;pagi;4.3;"2025-09-26 08:00:00"
8;pagi;24.1;"2025-09-26 08:00:00"
9;pagi;0;"2025-09-26 08:00:00"
10;pagi;23.4;"2025-09-26 08:00:00"
1;sore;5.4;"2025-09-26 15:30:00"
2;sore;3.9;"2025-09-26 15:30:00"
3;sore;4.2;"2025-09-26 15:30:00"
4;sore;17.7;"2025-09-26 15:30:00"
5;sore;18.6;"2025-09-26 15:30:00"
6;sore;17.3;"2025-09-26 15:30:00"
7;sore;3.4;"2025-09-26 15:30:00"
8;sore;21.4;"2025-09-26 15:30:00"
9;sore;0;"2025-09-26 15:30:00"
10;sore;26.8;"2025-09-26 15:30:00"
1;pagi;5.1;"2025-09-27 08:00:00"
2;pagi;4.4;"2025-09-27 08:00:00"
3;pagi;5.4;"2025-09-27 08:00:00"
4;pagi;17.5;"2025-09-27 08:00:00"
5;pagi;17.4;"2025-09-27 08:00:00"
6;pagi;18.4;"2025-09-27 08:00:00"
7;pagi;4.7;"2025-09-27 08:00:00"
8;pagi;24.8;"2025-09-27 08:00:00"
9;pagi;0;"2025-09-27 08:00:00"
10;pagi;22.2;"2025-09-27 08:00:00"
1;sore;4;"2025-09-27 15:30:00"
2;sore;4.9;"2025-09-27 15:30:00"
3;sore;4.7;"2025-09-27 15:30:00"
4;sore;18.7;"2025-09-27 15:30:00"
5;sore;18.4;"2025-09-27 15:30:00"
6;sore;18.4;"2025-09-27 15:30:00"
7;sore;3.8;"2025-09-27 15:30:00"
8;sore;21.6;"2025-09-27 15:30:00"
9;sore;0;"2025-09-27 15:30:00"
10;sore;23.8;"2025-09-27 15:30:00"
1;pagi;4.9;"2025-09-28 08:00:00"
2;pagi;4.3;"2025-09-28 08:00:00"
3;pagi;5;"2025-09-28 08:00:00"
4;pagi;18.6;"2025-09-28 08:00:00"
5;pagi;18.4;"2025-09-28 08:00:00"
6;pagi;19.4;"2025-09-28 08:00:00"
7;pagi;4.9;"2025-09-28 08:00:00"
8;pagi;21.6;"2025-09-28 08:00:00"
9;pagi;0;"2025-09-28 08:00:00"
10;pagi;23;"2025-09-28 08:00:00"
1;sore;4.4;"2025-09-28 15:30:00"
2;sore;4.3;"2025-09-28 15:30:00"
3;sore;5.3;"2025-09-28 15:30:00"
4;sore;17.5;"2025-09-28 15:30:00"
5;sore;19.2;"2025-09-28 15:30:00"
6;sore;19.2;"2025-09-28 15:30:00"
7;sore;3.4;"2025-09-28 15:30:00"
8;sore;23.6;"2025-09-28 15:30:00"
9;sore;0;"2025-09-28 15:30:00"
10;sore;23.8;"2025-09-28 15:30:00"
1;pagi;6.5;"2025-09-29 08:00:00"
2;pagi;5.9;"2025-09-29 08:00:00"
3;pagi;5.5;"2025-09-29 08:00:00"
4;pagi;18.3;"2025-09-29 08:00:00"
5;pagi;17.3;"2025-09-29 08:00:00"
6;pagi;16.8;"2025-09-29 08:00:00"
7;pagi;5.3;"2025-09-29 08:00:00"
8;pagi;21.2;"2025-09-29 08:00:00"
9;pagi;0;"2025-09-29 08:00:00"
10;pagi;25.8;"2025-09-29 08:00:00"
1;sore;6.1;"2025-09-29 15:30:00"
2;sore;5.7;"2025-09-29 15:30:00"
3;sore;6.3;"2025-09-29 15:30:00"
4;sore;17.4;"2025-09-29 15:30:00"
5;sore;18.4;"2025-09-29 15:30:00"
6;sore;17.7;"2025-09-29 15:30:00"
7;sore;3.2;"2025-09-29 15:30:00"
8;sore;23.7;"2025-09-29 15:30:00"
9;sore;0;"2025-09-29 15:30:00"
10;sore;23.9;"2025-09-29 15:30:00"
1;pagi;5;"2025-09-30 08:00:00"
2;pagi;6;"2025-09-30 08:00:00"
3;pagi;6.6;"2025-09-30 08:00:00"
4;pagi;18.6;"2025-09-30 08:00:00"
5;pagi;18.2;"2025-09-30 08:00:00"
6;pagi;17;"2025-09-30 08:00:00"
7;pagi;5.2;"2025-09-30 08:00:00"
8;pagi;22.2;"2025-09-30 08:00:00"
9;pagi;0;"2025-09-30 08:00:00"
10;pagi;23.8;"2025-09-30 08:00:00"
1;sore;6;"2025-09-30 15:30:00"
2;sore;6.1;"2025-09-30 15:30:00"
3;sore;6.9;"2025-09-30 15:30:00"
4;sore;17.8;"2025-09-30 15:30:00"
5;sore;19.3;"2025-09-30 15:30:00"
6;sore;18.6;"2025-09-30 15:30:00"
7;sore;3.3;"2025-09-30 15:30:00"
8;sore;21.8;"2025-09-30 15:30:00"
9;sore;0;"2025-09-30 15:30:00"
10;sore;21.6;"2025-09-30 15:30:00"
1;pagi;4.1;"2025-10-01 08:00:00"
2;pagi;4.3;"2025-10-01 08:00:00"
3;pagi;5.5;"2025-10-01 08:00:00"
4;pagi;17.7;"2025-10-01 08:00:00"
5;pagi;16.5;"2025-10-01 08:00:00"
6;pagi;14.5;"2025-10-01 08:00:00"
8;pagi;19.8;"2025-10-01 08:00:00"
9;pagi;0;"2025-10-01 08:00:00"
10;pagi;21;"2025-10-01 08:00:00"
1;sore;6.1;"2025-10-01 15:30:00"
2;sore;5.3;"2025-10-01 15:30:00"
3;sore;5.2;"2025-10-01 15:30:00"
4;sore;14.5;"2025-10-01 15:30:00"
5;sore;14;"2025-10-01 15:30:00"
6;sore;14.6;"2025-10-01 15:30:00"
8;sore;21.2;"2025-10-01 15:30:00"
9;sore;0;"2025-10-01 15:30:00"
10;sore;19.7;"2025-10-01 15:30:00"
1;pagi;4;"2025-10-02 08:00:00"
2;pagi;4.1;"2025-10-02 08:00:00"
3;pagi;5.2;"2025-10-02 08:00:00"
4;pagi;18;"2025-10-02 08:00:00"
5;pagi;17.5;"2025-10-02 08:00:00"
6;pagi;16.5;"2025-10-02 08:00:00"
8;pagi;21.5;"2025-10-02 08:00:00"
9;pagi;0;"2025-10-02 08:00:00"
10;pagi;19.6;"2025-10-02 08:00:00"
1;sore;5.7;"2025-10-02 15:30:00"
2;sore;5.1;"2025-10-02 15:30:00"
3;sore;5.7;"2025-10-02 15:30:00"
4;sore;14.8;"2025-10-02 15:30:00"
5;sore;16.5;"2025-10-02 15:30:00"
6;sore;17.6;"2025-10-02 15:30:00"
8;sore;22.2;"2025-10-02 15:30:00"
9;sore;0;"2025-10-02 15:30:00"
10;sore;21;"2025-10-02 15:30:00"
1;pagi;4.4;"2025-10-03 08:00:00"
2;pagi;4.6;"2025-10-03 08:00:00"
3;pagi;5.4;"2025-10-03 08:00:00"
4;pagi;14.9;"2025-10-03 08:00:00"
5;pagi;17.6;"2025-10-03 08:00:00"
6;pagi;17.6;"2025-10-03 08:00:00"
8;pagi;23;"2025-10-03 08:00:00"
9;pagi;0;"2025-10-03 08:00:00"
10;pagi;23.5;"2025-10-03 08:00:00"
1;sore;4.4;"2025-10-03 15:30:00"
2;sore;5.2;"2025-10-03 15:30:00"
3;sore;6.8;"2025-10-03 15:30:00"
4;sore;15.8;"2025-10-03 15:30:00"
5;sore;17.6;"2025-10-03 15:30:00"
6;sore;18.7;"2025-10-03 15:30:00"
8;sore;21.9;"2025-10-03 15:30:00"
9;sore;0;"2025-10-03 15:30:00"
10;sore;21.5;"2025-10-03 15:30:00"
1;pagi;5.4;"2025-10-04 08:00:00"
2;pagi;5.8;"2025-10-04 08:00:00"
3;pagi;5.1;"2025-10-04 08:00:00"
4;pagi;19.7;"2025-10-04 08:00:00"
5;pagi;19.6;"2025-10-04 08:00:00"
6;pagi;18.7;"2025-10-04 08:00:00"
8;pagi;19.9;"2025-10-04 08:00:00"
9;pagi;0;"2025-10-04 08:00:00"
10;pagi;23.8;"2025-10-04 08:00:00"
1;sore;5.4;"2025-10-04 15:30:00"
2;sore;6.5;"2025-10-04 15:30:00"
3;sore;5.3;"2025-10-04 15:30:00"
4;sore;14.9;"2025-10-04 15:30:00"
5;sore;14.7;"2025-10-04 15:30:00"
6;sore;16.8;"2025-10-04 15:30:00"
8;sore;23.9;"2025-10-04 15:30:00"
9;sore;0;"2025-10-04 15:30:00"
10;sore;23.7;"2025-10-04 15:30:00"
1;pagi;5.9;"2025-10-05 08:00:00"
2;pagi;4.2;"2025-10-05 08:00:00"
3;pagi;5.3;"2025-10-05 08:00:00"
4;pagi;16.5;"2025-10-05 08:00:00"
5;pagi;19.8;"2025-10-05 08:00:00"
6;pagi;16.7;"2025-10-05 08:00:00"
8;pagi;19;"2025-10-05 08:00:00"
9;pagi;0;"2025-10-05 08:00:00"
10;pagi;21.9;"2025-10-05 08:00:00"
1;sore;5.7;"2025-10-05 15:30:00"
2;sore;6.9;"2025-10-05 15:30:00"
3;sore;6.8;"2025-10-05 15:30:00"
4;sore;15.9;"2025-10-05 15:30:00"
5;sore;15.7;"2025-10-05 15:30:00"
6;sore;16.9;"2025-10-05 15:30:00"
8;sore;24.2;"2025-10-05 15:30:00"
9;sore;0;"2025-10-05 15:30:00"
10;sore;23.9;"2025-10-05 15:30:00"
1;pagi;3.9;"2025-10-06 08:00:00"
2;pagi;5.5;"2025-10-06 08:00:00"
3;pagi;6.8;"2025-10-06 08:00:00"
4;pagi;15.7;"2025-10-06 08:00:00"
5;pagi;17.9;"2025-10-06 08:00:00"
6;pagi;19.8;"2025-10-06 08:00:00"
8;pagi;21;"2025-10-06 08:00:00"
9;pagi;0;"2025-10-06 08:00:00"
10;pagi;22.8;"2025-10-06 08:00:00"
1;sore;5.9;"2025-10-06 15:30:00"
2;sore;6.2;"2025-10-06 15:30:00"
3;sore;6.4;"2025-10-06 15:30:00"
4;sore;19.3;"2025-10-06 15:30:00"
5;sore;16.9;"2025-10-06 15:30:00"
6;sore;19.3;"2025-10-06 15:30:00"
8;sore;23.8;"2025-10-06 15:30:00"
9;sore;0;"2025-10-06 15:30:00"
10;sore;21.9;"2025-10-06 15:30:00"
1;pagi;5.9;"2025-10-07 08:00:00"
2;pagi;5.8;"2025-10-07 08:00:00"
3;pagi;6.9;"2025-10-07 08:00:00"
4;pagi;16.5;"2025-10-07 08:00:00"
5;pagi;16.9;"2025-10-07 08:00:00"
6;pagi;18.7;"2025-10-07 08:00:00"
8;pagi;22.7;"2025-10-07 08:00:00"
9;pagi;0;"2025-10-07 08:00:00"
10;pagi;22.2;"2025-10-07 08:00:00"
1;sore;4.8;"2025-10-07 15:30:00"
2;sore;6.4;"2025-10-07 15:30:00"
3;sore;6.1;"2025-10-07 15:30:00"
4;sore;17.4;"2025-10-07 15:30:00"
5;sore;19.7;"2025-10-07 15:30:00"
6;sore;15.4;"2025-10-07 15:30:00"
8;sore;23;"2025-10-07 15:30:00"
9;sore;0;"2025-10-07 15:30:00"
10;sore;22.9;"2025-10-07 15:30:00"
1;pagi;5.5;"2025-10-08 08:00:00"
2;pagi;5.9;"2025-10-08 08:00:00"
3;pagi;6.1;"2025-10-08 08:00:00"
4;pagi;17.5;"2025-10-08 08:00:00"
5;pagi;16.7;"2025-10-08 08:00:00"
6;pagi;18.7;"2025-10-08 08:00:00"
8;pagi;24.3;"2025-10-08 08:00:00"
9;pagi;0;"2025-10-08 08:00:00"
10;pagi;23.9;"2025-10-08 08:00:00"
1;sore;5.2;"2025-10-08 15:30:00"
2;sore;6.1;"2025-10-08 15:30:00"
3;sore;5.9;"2025-10-08 15:30:00"
4;sore;18.3;"2025-10-08 15:30:00"
5;sore;17.6;"2025-10-08 15:30:00"
6;sore;18.3;"2025-10-08 15:30:00"
8;sore;23.8;"2025-10-08 15:30:00"
9;sore;0;"2025-10-08 15:30:00"
10;sore;23.2;"2025-10-08 15:30:00"
1;pagi;6;"2025-10-09 08:00:00"
2;pagi;4.2;"2025-10-09 08:00:00"
3;pagi;6.3;"2025-10-09 08:00:00"
4;pagi;19;"2025-10-09 08:00:00"
5;pagi;19.8;"2025-10-09 08:00:00"
6;pagi;14.6;"2025-10-09 08:00:00"
8;pagi;25.4;"2025-10-09 08:00:00"
9;pagi;0;"2025-10-09 08:00:00"
10;pagi;19.8;"2025-10-09 08:00:00"
1;sore;4.3;"2025-10-09 15:30:00"
2;sore;5.3;"2025-10-09 15:30:00"
3;sore;6.3;"2025-10-09 15:30:00"
4;sore;18;"2025-10-09 15:30:00"
5;sore;16.5;"2025-10-09 15:30:00"
6;sore;16.5;"2025-10-09 15:30:00"
8;sore;21.8;"2025-10-09 15:30:00"
9;sore;0;"2025-10-09 15:30:00"
10;sore;19.8;"2025-10-09 15:30:00"
1;pagi;4.9;"2025-10-10 08:00:00"
2;pagi;4.3;"2025-10-10 08:00:00"
3;pagi;6.2;"2025-10-10 08:00:00"
4;pagi;15.4;"2025-10-10 08:00:00"
5;pagi;19.8;"2025-10-10 08:00:00"
6;pagi;17.6;"2025-10-10 08:00:00"
8;pagi;23.4;"2025-10-10 08:00:00"
9;pagi;0;"2025-10-10 08:00:00"
10;pagi;19.9;"2025-10-10 08:00:00"
1;sore;4.4;"2025-10-10 15:30:00"
2;sore;5.5;"2025-10-10 15:30:00"
3;sore;6.7;"2025-10-10 15:30:00"
4;sore;18.3;"2025-10-10 15:30:00"
5;sore;17.6;"2025-10-10 15:30:00"
6;sore;17.6;"2025-10-10 15:30:00"
8;sore;22.9;"2025-10-10 15:30:00"
9;sore;0;"2025-10-10 15:30:00"
10;sore;18.9;"2025-10-10 15:30:00"
1;pagi;4.4;"2025-10-11 08:00:00"
2;pagi;4.5;"2025-10-11 08:00:00"
3;pagi;6.7;"2025-10-11 08:00:00"
4;pagi;19.7;"2025-10-11 08:00:00"
5;pagi;27.8;"2025-10-11 08:00:00"
6;pagi;18.7;"2025-10-11 08:00:00"
8;pagi;24.8;"2025-10-11 08:00:00"
9;pagi;0;"2025-10-11 08:00:00"
10;pagi;18;"2025-10-11 08:00:00"
1;sore;5.5;"2025-10-11 15:30:00"
2;sore;6.8;"2025-10-11 15:30:00"
3;sore;6.2;"2025-10-11 15:30:00"
4;sore;18.4;"2025-10-11 15:30:00"
5;sore;14.7;"2025-10-11 15:30:00"
6;sore;18.7;"2025-10-11 15:30:00"
8;sore;22;"2025-10-11 15:30:00"
9;sore;0;"2025-10-11 15:30:00"
10;sore;23.2;"2025-10-11 15:30:00"
1;pagi;4.2;"2025-10-12 08:00:00"
2;pagi;6.9;"2025-10-12 08:00:00"
3;pagi;5.4;"2025-10-12 08:00:00"
4;pagi;16.5;"2025-10-12 08:00:00"
5;pagi;15.9;"2025-10-12 08:00:00"
6;pagi;19.8;"2025-10-12 08:00:00"
8;pagi;23.8;"2025-10-12 08:00:00"
9;pagi;0;"2025-10-12 08:00:00"
10;pagi;19;"2025-10-12 08:00:00"
1;sore;5.6;"2025-10-12 15:30:00"
2;sore;6.9;"2025-10-12 15:30:00"
3;sore;5.4;"2025-10-12 15:30:00"
4;sore;18.4;"2025-10-12 15:30:00"
5;sore;17.6;"2025-10-12 15:30:00"
6;sore;16.8;"2025-10-12 15:30:00"
8;sore;22.2;"2025-10-12 15:30:00"
9;sore;0;"2025-10-12 15:30:00"
10;sore;19;"2025-10-12 15:30:00"
1;pagi;5.3;"2025-10-13 08:00:00"
2;pagi;6.3;"2025-10-13 08:00:00"
3;pagi;5.1;"2025-10-13 08:00:00"
4;pagi;15.9;"2025-10-13 08:00:00"
5;pagi;17.4;"2025-10-13 08:00:00"
6;pagi;16.9;"2025-10-13 08:00:00"
8;pagi;21.8;"2025-10-13 08:00:00"
9;pagi;0;"2025-10-13 08:00:00"
10;pagi;23.9;"2025-10-13 08:00:00"
1;sore;6.2;"2025-10-13 15:30:00"
2;sore;6.2;"2025-10-13 15:30:00"
3;sore;6.4;"2025-10-13 15:30:00"
4;sore;19.7;"2025-10-13 15:30:00"
5;sore;16;"2025-10-13 15:30:00"
6;sore;16.8;"2025-10-13 15:30:00"
8;sore;21.2;"2025-10-13 15:30:00"
9;sore;0;"2025-10-13 15:30:00"
10;sore;23.8;"2025-10-13 15:30:00"
1;pagi;6.3;"2025-10-14 08:00:00"
2;pagi;6.7;"2025-10-14 08:00:00"
3;pagi;5.4;"2025-10-14 08:00:00"
4;pagi;16;"2025-10-14 08:00:00"
5;pagi;15.8;"2025-10-14 08:00:00"
6;pagi;17.9;"2025-10-14 08:00:00"
8;pagi;23.8;"2025-10-14 08:00:00"
9;pagi;0;"2025-10-14 08:00:00"
10;pagi;23;"2025-10-14 08:00:00"
1;sore;4.6;"2025-10-14 15:30:00"
2;sore;6.4;"2025-10-14 15:30:00"
3;sore;6.2;"2025-10-14 15:30:00"
4;sore;14.9;"2025-10-14 15:30:00"
5;sore;19.8;"2025-10-14 15:30:00"
6;sore;16.1;"2025-10-14 15:30:00"
8;sore;24.2;"2025-10-14 15:30:00"
9;sore;0;"2025-10-14 15:30:00"
10;sore;23.4;"2025-10-14 15:30:00"
1;pagi;3.9;"2025-10-15 08:00:00"
2;pagi;6.1;"2025-10-15 08:00:00"
3;pagi;6.4;"2025-10-15 08:00:00"
4;pagi;19.8;"2025-10-15 08:00:00"
5;pagi;16.8;"2025-10-15 08:00:00"
6;pagi;17.7;"2025-10-15 08:00:00"
8;pagi;21.9;"2025-10-15 08:00:00"
9;pagi;0;"2025-10-15 08:00:00"
10;pagi;23.3;"2025-10-15 08:00:00"
1;sore;6.7;"2025-10-15 15:30:00"
2;sore;6.5;"2025-10-15 15:30:00"
3;sore;6.7;"2025-10-15 15:30:00"
4;sore;16.9;"2025-10-15 15:30:00"
5;sore;19;"2025-10-15 15:30:00"
6;sore;15.4;"2025-10-15 15:30:00"
8;sore;26.5;"2025-10-15 15:30:00"
9;sore;0;"2025-10-15 15:30:00"
10;sore;21.3;"2025-10-15 15:30:00"
1;pagi;4;"2025-10-16 08:00:00"
2;pagi;5.4;"2025-10-16 08:00:00"
3;pagi;5.8;"2025-10-16 08:00:00"
4;pagi;15.9;"2025-10-16 08:00:00"
5;pagi;17.6;"2025-10-16 08:00:00"
6;pagi;17.6;"2025-10-16 08:00:00"
8;pagi;22.2;"2025-10-16 08:00:00"
9;pagi;0;"2025-10-16 08:00:00"
10;pagi;23.9;"2025-10-16 08:00:00"
1;sore;5.3;"2025-10-16 15:30:00"
2;sore;6.4;"2025-10-16 15:30:00"
3;sore;6.1;"2025-10-16 15:30:00"
4;sore;16.5;"2025-10-16 15:30:00"
5;sore;19.4;"2025-10-16 15:30:00"
6;sore;16.1;"2025-10-16 15:30:00"
8;sore;23.9;"2025-10-16 15:30:00"
9;sore;0;"2025-10-16 15:30:00"
10;sore;23.5;"2025-10-16 15:30:00"
1;pagi;5;"2025-10-17 08:00:00"
2;pagi;5.2;"2025-10-17 08:00:00"
3;pagi;6.1;"2025-10-17 08:00:00"
4;pagi;14.7;"2025-10-17 08:00:00"
5;pagi;16.5;"2025-10-17 08:00:00"
6;pagi;15.4;"2025-10-17 08:00:00"
8;pagi;18.7;"2025-10-17 08:00:00"
9;pagi;0;"2025-10-17 08:00:00"
10;pagi;21.8;"2025-10-17 08:00:00"
1;sore;5;"2025-10-17 15:30:00"
2;sore;6.5;"2025-10-17 15:30:00"
3;sore;6.3;"2025-10-17 15:30:00"
4;sore;16.5;"2025-10-17 15:30:00"
5;sore;14.6;"2025-10-17 15:30:00"
6;sore;15.4;"2025-10-17 15:30:00"
8;sore;19.6;"2025-10-17 15:30:00"
9;sore;0;"2025-10-17 15:30:00"
10;sore;19.8;"2025-10-17 15:30:00"
1;pagi;5.3;"2025-10-18 08:00:00"
2;pagi;5.5;"2025-10-18 08:00:00"
3;pagi;6.4;"2025-10-18 08:00:00"
4;pagi;19.8;"2025-10-18 08:00:00"
5;pagi;16.1;"2025-10-18 08:00:00"
6;pagi;16.5;"2025-10-18 08:00:00"
8;pagi;19.8;"2025-10-18 08:00:00"
9;pagi;0;"2025-10-18 08:00:00"
10;pagi;23.8;"2025-10-18 08:00:00"
1;sore;4;"2025-10-18 15:30:00"
2;sore;6.2;"2025-10-18 15:30:00"
3;sore;6.4;"2025-10-18 15:30:00"
4;sore;15.8;"2025-10-18 15:30:00"
5;sore;14;"2025-10-18 15:30:00"
6;sore;16.4;"2025-10-18 15:30:00"
8;sore;19.8;"2025-10-18 15:30:00"
9;sore;0;"2025-10-18 15:30:00"
10;sore;19;"2025-10-18 15:30:00"
1;pagi;5.1;"2025-10-19 08:00:00"
2;pagi;5.3;"2025-10-19 08:00:00"
3;pagi;6.3;"2025-10-19 08:00:00"
4;pagi;15.8;"2025-10-19 08:00:00"
5;pagi;16.9;"2025-10-19 08:00:00"
6;pagi;17.6;"2025-10-19 08:00:00"
8;pagi;21.6;"2025-10-19 08:00:00"
9;pagi;0;"2025-10-19 08:00:00"
10;pagi;23.7;"2025-10-19 08:00:00"
1;sore;3.9;"2025-10-19 15:30:00"
2;sore;6.6;"2025-10-19 15:30:00"
3;sore;6.4;"2025-10-19 15:30:00"
4;sore;16.5;"2025-10-19 15:30:00"
5;sore;17;"2025-10-19 15:30:00"
6;sore;17.3;"2025-10-19 15:30:00"
8;sore;21;"2025-10-19 15:30:00"
9;sore;0;"2025-10-19 15:30:00"
10;sore;23;"2025-10-19 15:30:00"
1;pagi;4.3;"2025-10-20 08:00:00"
2;pagi;5.5;"2025-10-20 08:00:00"
3;pagi;6.5;"2025-10-20 08:00:00"
4;pagi;17.8;"2025-10-20 08:00:00"
5;pagi;19.1;"2025-10-20 08:00:00"
6;pagi;19.1;"2025-10-20 08:00:00"
8;pagi;23.7;"2025-10-20 08:00:00"
9;pagi;0;"2025-10-20 08:00:00"
10;pagi;21.3;"2025-10-20 08:00:00"
1;sore;4.6;"2025-10-20 15:30:00"
2;sore;6.8;"2025-10-20 15:30:00"
3;sore;6.2;"2025-10-20 15:30:00"
4;sore;18.7;"2025-10-20 15:30:00"
5;sore;18;"2025-10-20 15:30:00"
6;sore;19.7;"2025-10-20 15:30:00"
8;sore;21.4;"2025-10-20 15:30:00"
9;sore;0;"2025-10-20 15:30:00"
10;sore;21.3;"2025-10-20 15:30:00"
1;pagi;3.2;"2025-10-21 08:00:00"
2;pagi;5.1;"2025-10-21 08:00:00"
3;pagi;5.7;"2025-10-21 08:00:00"
4;pagi;14.7;"2025-10-21 08:00:00"
5;pagi;18.7;"2025-10-21 08:00:00"
6;pagi;16;"2025-10-21 08:00:00"
8;pagi;23.7;"2025-10-21 08:00:00"
9;pagi;0;"2025-10-21 08:00:00"
10;pagi;22.2;"2025-10-21 08:00:00"
1;sore;4.8;"2025-10-21 15:30:00"
2;sore;6.4;"2025-10-21 15:30:00"
3;sore;6.5;"2025-10-21 15:30:00"
4;sore;19.7;"2025-10-21 15:30:00"
5;sore;19.8;"2025-10-21 15:30:00"
6;sore;19.8;"2025-10-21 15:30:00"
8;sore;23.4;"2025-10-21 15:30:00"
9;sore;0;"2025-10-21 15:30:00"
10;sore;23.2;"2025-10-21 15:30:00"
1;pagi;3.8;"2025-10-22 08:00:00"
2;pagi;5.8;"2025-10-22 08:00:00"
3;pagi;5.8;"2025-10-22 08:00:00"
4;pagi;18.7;"2025-10-22 08:00:00"
5;pagi;12.5;"2025-10-22 08:00:00"
6;pagi;16.1;"2025-10-22 08:00:00"
8;pagi;23.8;"2025-10-22 08:00:00"
9;pagi;0;"2025-10-22 08:00:00"
10;pagi;19.8;"2025-10-22 08:00:00"
1;sore;4.9;"2025-10-22 15:30:00"
2;sore;6.8;"2025-10-22 15:30:00"
3;sore;6.3;"2025-10-22 15:30:00"
4;sore;18.6;"2025-10-22 15:30:00"
5;sore;15.8;"2025-10-22 15:30:00"
6;sore;17;"2025-10-22 15:30:00"
8;sore;22.8;"2025-10-22 15:30:00"
9;sore;0;"2025-10-22 15:30:00"
10;sore;24.3;"2025-10-22 15:30:00"
1;pagi;5.3;"2025-10-23 08:00:00"
2;pagi;5.4;"2025-10-23 08:00:00"
3;pagi;5.6;"2025-10-23 08:00:00"
4;pagi;14.5;"2025-10-23 08:00:00"
5;pagi;19.7;"2025-10-23 08:00:00"
6;pagi;17.5;"2025-10-23 08:00:00"
8;pagi;21.6;"2025-10-23 08:00:00"
9;pagi;0;"2025-10-23 08:00:00"
10;pagi;19.8;"2025-10-23 08:00:00"
1;sore;5;"2025-10-23 15:30:00"
2;sore;6.7;"2025-10-23 15:30:00"
